Date,Open,High,Low,Shares Traded,Turnover (Rs. Cr),Close
29-May-07,4257.6,4298.85,4248.9,70929391,3797.57,4293.25
30-May-07,4292.7,4301.6,4241.35,88198865,5019.21,4249.65
31-May-07,4250.25,4306.75,4250.25,105631422,4960.86,4295.8
01-Jun-07,4296.05,4325.8,4288.55,73330395,3665.42,4297.05
04-Jun-07,4300.7,4362.95,4256.45,81067590,3405.67,4267.05
05-Jun-07,4268.9,4292.5,4249.1,77453933,3585.98,4284.65
06-Jun-07,4285.75,4324.1,4190.95,83487572,4037.35,4198.25
07-Jun-07,4197.6,4230.05,4130.5,85897072,4096.82,4179.5
08-Jun-07,4179.5,4195.15,4126.1,104593779,5337.22,4145
11-Jun-07,4183.75,4205.2,4134.95,82508456,3650.49,4145.6
12-Jun-07,4139.7,4166.85,4100.8,74344690,3659.97,4155.2
13-Jun-07,4155.2,4161.8,4102.95,64074203,3287.71,4113.05
14-Jun-07,4113.2,4174.05,4112.85,62857867,3306.45,4170
15-Jun-07,4186.4,4209.45,4153.7,63381900,3221.92,4171.45
18-Jun-07,4177,4208.15,4140.25,51604532,2726.28,4147.1
19-Jun-07,4143.85,4222.4,4136.15,56324333,3172.82,4214.3
20-Jun-07,4214.3,4257,4214.3,66195436,3687.78,4248.65
21-Jun-07,4248.65,4275.35,4220.1,71847492,3911.35,4267.4
22-Jun-07,4267.55,4278.85,4242.5,66686692,3525.94,4252.05
25-Jun-07,4251.4,4264.25,4236.3,76162914,3490.6,4259.4
26-Jun-07,4259.4,4296.15,4250.1,79271798,3201.08,4285.7
27-Jun-07,4286.2,4294.2,4255.25,77203717,3335.55,4263.95
28-Jun-07,4263.9,4291.4,4256.9,117441740,5177.41,4282
29-Jun-07,4282.4,4321.35,4280.95,72628435,4423.22,4318.3
02-Jul-07,4318.4,4346.75,4305.45,64709910,3487.02,4313.75
03-Jul-07,4315.05,4363.35,4313.55,60061503,3454.26,4357.55
04-Jul-07,4358.25,4386.45,4342,62524977,3528.45,4359.3
05-Jul-07,4359.2,4378.55,4311.8,64671779,3799.4,4353.95
06-Jul-07,4353.1,4411,4304,84077477,4758.87,4384.85
09-Jul-07,4385.45,4427.55,4385.45,60169572,3581.93,4419.4
10-Jul-07,4419.1,4434.45,4393,73279845,4044.41,4406.05
11-Jul-07,4403.8,4411.45,4344.7,78074214,4247.71,4387.15
12-Jul-07,4388.05,4451.95,4387.05,94804490,4608.37,4446.15
13-Jul-07,4446.4,4513.9,4446.05,126861025,6299.18,4504.55
16-Jul-07,4505.95,4521.85,4495.95,102224299,4647.83,4512.15
17-Jul-07,4497.1,4550.25,4488.25,99221022,4753.39,4496.75
18-Jul-07,4498.65,4510.8,4452.85,78605118,3999.76,4499.55
19-Jul-07,4500.35,4573,4496.2,84358586,5026.26,4562.1
20-Jul-07,4563.75,4600.8,4553.8,90691447,5464.2,4566.05
23-Jul-07,4564.25,4628.45,4547.2,78303529,4644.71,4619.35
24-Jul-07,4620.05,4647.95,4609.75,82215745,4981.93,4620.75
25-Jul-07,4620.5,4620.5,4555.8,108683665,5402.74,4588.7
26-Jul-07,4593.1,4624.3,4570.8,129054845,7239.43,4619.8
27-Jul-07,4618.65,4618.9,4424.25,137904339,8019.26,4445.2
30-Jul-07,4442.35,4493.05,4403.7,95133545,5036.25,4440.05
31-Jul-07,4444.25,4534.2,4432.85,84428945,5354.43,4528.85
01-Aug-07,4528.85,4532.9,4339.75,104901731,6263.7,4345.85
02-Aug-07,4356.35,4399.75,4327,71160531,4247.18,4356.35
03-Aug-07,4355.75,4428.1,4355.75,63323143,3527.53,4401.55
06-Aug-07,4404.05,4404.05,4267.15,64266652,3947.46,4339.5
07-Aug-07,4341.5,4406.4,4341.5,62908203,3906.74,4356.35
08-Aug-07,4357,4472.15,4356.75,68516647,4576.75,4462.1
09-Aug-07,4462.25,4530.05,4390.8,79104231,4675.71,4403.2
10-Aug-07,4393.6,4395.5,4239.2,83430243,4970.07,4333.35
13-Aug-07,4324.65,4383.8,4324.65,49978808,2859.35,4373.65
14-Aug-07,4373.9,4394.3,4354.35,43545272,2291.42,4370.2
16-Aug-07,4366,4366,4171.15,97455252,5647.4,4178.6
17-Aug-07,4171.1,4171.1,4002.2,136745082,7890.52,4108.05
20-Aug-07,4108.95,4262.6,4108.95,68848163,4144.18,4209.05
21-Aug-07,4209.55,4238.1,4058.55,76222185,4603.08,4074.9
22-Aug-07,4081.25,4165.7,4040.15,88280495,4850.94,4153.15
23-Aug-07,4160.1,4249.85,4100.8,94064917,5064.67,4114.95
24-Aug-07,4113.05,4201.45,4110.05,63207503,3494.02,4190.15
27-Aug-07,4193.6,4310,4193.6,63334364,3628.75,4302.6
28-Aug-07,4302.4,4329.15,4280.6,64161720,3763.78,4320.7
29-Aug-07,4317.7,4368.6,4226.35,86795180,4948.57,4359.3
30-Aug-07,4360.35,4422.3,4359.75,129235436,6876.16,4412.3
31-Aug-07,4412.6,4471.3,4403,84522020,4506.79,4464
03-Sep-07,4466.65,4490.55,4452.4,82426744,3684.82,4474.75
04-Sep-07,4481.55,4501.3,4460.4,72596442,3803.46,4479.25
05-Sep-07,4479.6,4507.75,4458.55,74049046,4253.75,4475.85
06-Sep-07,4475.7,4522.5,4445.55,60723408,3269.77,4518.6
07-Sep-07,4518.65,4547.75,4499.9,58007769,3244.15,4509.5
10-Sep-07,4506.85,4515.25,4452.95,68954773,2945.42,4507.85
11-Sep-07,4509.65,4538.6,4487.15,80407538,3745.65,4497.05
12-Sep-07,4498.65,4531.5,4490.4,67387402,3665.02,4496.85
13-Sep-07,4498.05,4540.6,4498.05,59367856,3806.79,4528.95
14-Sep-07,4530,4582.6,4508.85,71396061,4106.56,4518
17-Sep-07,4518.45,4549.05,4482.85,51303287,3001.73,4494.65
18-Sep-07,4494.1,4551.8,4481.55,56445958,3739.55,4546.2
19-Sep-07,4550.25,4739,4550.25,108516311,6534.71,4732.35
20-Sep-07,4734.85,4760.85,4721.15,94397108,5216.22,4747.55
21-Sep-07,4752.95,4855.7,4733.7,162157477,6337.54,4837.55
24-Sep-07,4837.15,4941.15,4837.15,163303253,7861.31,4932.2
25-Sep-07,4939.1,4953.9,4878.15,141397062,6756,4938.85
26-Sep-07,4937.6,4980.85,4930.35,117795116,6273.94,4940.5
27-Sep-07,4942.7,5016.4,4942.7,172282571,9615.32,5000.55
28-Sep-07,4996.45,5055.8,4996.45,138449641,7878.16,5021.35
01-Oct-07,5021.5,5089.3,5001.35,132718024,8090.28,5068.95
03-Oct-07,5069,5261.35,5034.15,189671371,11823.12,5210.8
04-Oct-07,5211.65,5233.1,5126.05,127928117,8086.8,5208.65
05-Oct-07,5208.15,5248.55,5164.5,102068106,7219.38,5185.85
08-Oct-07,5186.25,5249.3,5024.75,111963708,7196.73,5085.1
09-Oct-07,5062.65,5348.7,5000.95,140800436,8932.79,5327.25
10-Oct-07,5328.15,5454.7,5328.15,184935570,11247.93,5441.45
11-Oct-07,5438.9,5532.75,5424.25,130842926,8358.87,5524.85
12-Oct-07,5525.3,5549.3,5402.6,174642549,11985.07,5428.25
15-Oct-07,5428.35,5682.65,5419.9,160987288,10253.4,5670.4
16-Oct-07,5670.65,5708.35,5578.45,174339189,11698.74,5668.05
17-Oct-07,5658.9,5658.9,5107.3,186850872,13394.73,5559.3
18-Oct-07,5551.1,5736.8,5269.65,206826198,13926.53,5351
19-Oct-07,5360.35,5390.85,5101.75,181564197,13047.28,5215.3
22-Oct-07,5202.75,5247.4,5070.9,136778675,9599.99,5184
23-Oct-07,5185.3,5488.5,5176.85,145836946,9823.52,5473.7
24-Oct-07,5477.6,5577.9,5419.4,168219323,11025.76,5496.15
25-Oct-07,5499.05,5605.95,5469.3,189001966,12355.38,5568.95
26-Oct-07,5564.25,5716.9,5513.35,164503445,10182.7,5702.3
29-Oct-07,5708.9,5922.5,5708.9,173592451,11139.04,5905.9
30-Oct-07,5917.55,5976,5833.9,176833304,11175.09,5868.75
31-Oct-07,5868.9,5952.25,5861.3,168376615,10660.49,5900.65
01-Nov-07,5903.8,6011.95,5837.2,270430021,15459.68,5866.45
02-Nov-07,5854.85,5944.75,5714.25,164840883,10390.37,5932.4
05-Nov-07,5931.9,5948.55,5819.6,169236876,10816.34,5847.3
06-Nov-07,5847.1,5957.2,5759.95,244846922,11356.55,5786.5
07-Nov-07,5782.4,5861.35,5744.3,171689234,9735.77,5782.35
08-Nov-07,5779.3,5780.8,5646.75,141330728,8866.6,5698.75
09-Nov-07,5703.45,5794.2,5614.9,21389583,1221.34,5663.25
12-Nov-07,5660.6,5660.6,5477.5,138684010,9132.66,5617.1
13-Nov-07,5612.35,5758.85,5591.6,157132078,9778.05,5695.4
14-Nov-07,5703.95,5950.2,5700.05,173322049,10476.58,5937.9
15-Nov-07,5942.7,5966.95,5895.65,146636457,8411.6,5912.1
16-Nov-07,5913.15,5948.05,5817.4,129792165,6936.06,5906.85
19-Nov-07,5908.05,5981.8,5893.8,104832611,6365.22,5907.65
20-Nov-07,5911.25,5923.7,5755.8,127253010,8344.73,5780.9
21-Nov-07,5778.8,5790.05,5530.85,129971304,8280.83,5561.05
22-Nov-07,5564.65,5608.65,5394.35,149030575,8305.68,5519.35
23-Nov-07,5524.3,5638.6,5514.75,102005286,6366.06,5608.6
26-Nov-07,5611.3,5772.55,5608.95,127104011,6682.25,5731.7
27-Nov-07,5729.25,5743.55,5655.6,96308399,5501.67,5698.15
28-Nov-07,5699.55,5749.95,5595.5,97582679,5726.96,5617.55
29-Nov-07,5617.8,5725,5612.1,301117809,12818.63,5634.6
30-Nov-07,5633.9,5782.55,5632.65,170577892,9503.39,5762.75
03-Dec-07,5765.45,5878.8,5754.6,111926365,7532.47,5865
04-Dec-07,5870.2,5897.25,5840.3,107528301,6333.67,5858.35
05-Dec-07,5861.9,5949.3,5859.95,120145091,7209.37,5940
06-Dec-07,5941.05,6027.05,5919.8,154949531,8424.27,5954.7
07-Dec-07,5963.6,6042.1,5894.8,123105339,8145.43,5974.3
10-Dec-07,5974,6015.3,5923.35,86359475,5341.86,5960.6
11-Dec-07,5960.4,6111.2,5960.4,115310729,7181.42,6097.25
12-Dec-07,6067.05,6175.65,6005.45,130818169,8144.29,6159.3
13-Dec-07,6159.25,6185.4,6040.4,120319710,7229.32,6058.1
14-Dec-07,6056.2,6078.55,6015.05,100558395,6479.84,6047.7
17-Dec-07,6037.95,6039.95,5740.6,108208153,6815.6,5777
18-Dec-07,5777.6,5874.6,5710.6,109864350,7645.87,5742.3
19-Dec-07,5730.25,5840.8,5676.7,88389658,6277.71,5751.15
20-Dec-07,5751.75,5799.5,5742.75,79144603,5815.36,5766.5
24-Dec-07,5771.3,6001.05,5771.3,100417081,6697.33,5985.1
26-Dec-07,5988.45,6085.25,5988.45,90827443,5872.56,6070.75
27-Dec-07,6069,6110.85,6060.2,150138294,9138.37,6081.5
28-Dec-07,6079.55,6098.6,6021.9,87075023,5373.72,6079.7
31-Dec-07,6095,6167.75,6095,85023208,4951.8,6138.6
01-Jan-08,6136.75,6165.35,6109.85,81305366,4410.97,6144.35
02-Jan-08,6144.7,6197,6060.85,110353305,7184.35,6179.4
03-Jan-08,6184.25,6230.15,6126.4,156427760,9475.37,6178.55
04-Jan-08,6179.1,6300.05,6179.1,147642063,8779.23,6274.3
07-Jan-08,6271,6289.8,6193.35,139778977,8873.37,6279.1
08-Jan-08,6282.45,6357.1,6221.6,162564130,10574.25,6287.85
09-Jan-08,6287.55,6338.3,6231.25,120853354,8104.77,6272
10-Jan-08,6278.1,6347,6142.9,133662127,9321.29,6156.95
11-Jan-08,6166.65,6224.2,6112.55,125140494,8457.94,6200.1
14-Jan-08,6208.8,6244.15,6172,111015627,7764.65,6206.8
15-Jan-08,6226.35,6260.45,6053.3,117677698,8500.09,6074.25
16-Jan-08,6065,6065,5825.75,152499954,10674.88,5935.75
17-Jan-08,5937.95,6013.15,5880.3,127181643,9479.64,5913.2
18-Jan-08,5907.75,5908.75,5677,135839094,9533.05,5705.3
21-Jan-08,5705,5705,4977.1,211347217,12589.09,5208.8
22-Jan-08,5203.35,5203.35,4448.5,200603284,11565.41,4899.3
23-Jan-08,4903.05,5328.05,4891.6,172729968,10029.3,5203.4
24-Jan-08,5208,5357.2,4995.8,145355769,8302.42,5033.45
25-Jan-08,5035.05,5399.25,5035.05,105876191,6228.84,5383.35
28-Jan-08,5380.95,5380.95,5071,94557347,5326.69,5274.1
29-Jan-08,5279.55,5391.6,5225.25,99068477,5553.19,5280.8
30-Jan-08,5283.75,5314.3,5142.25,101260486,5331.89,5167.6
31-Jan-08,5172.25,5251.65,5071.15,187588589,10245.43,5137.45
01-Feb-08,5140.6,5339.95,5090.75,106716699,5965.82,5317.25
04-Feb-08,5315.55,5545.2,5315.55,105796179,6278.69,5463.5
05-Feb-08,5463.75,5500.6,5412.95,96724766,5252.39,5483.9
06-Feb-08,5470.4,5470.4,5257.05,106220956,5705.13,5322.55
07-Feb-08,5322.55,5344.6,5113.85,103085491,5687.6,5133.25
08-Feb-08,5132.1,5173.85,5034.25,108947080,5960.29,5120.35
11-Feb-08,5120.55,5126.4,4803.6,125724868,7432.64,4857
12-Feb-08,4877.85,4949.6,4820.45,102374113,5729.12,4838.25
13-Feb-08,4836.55,4986.55,4836.55,104398927,5733.55,4929.45
14-Feb-08,4944.65,5220.25,4944.65,106458411,5936.21,5202
15-Feb-08,5202.85,5315.4,5104.75,110683112,5767.48,5302.9
18-Feb-08,5304.45,5348.6,5224,77582930,3748.76,5276.9
19-Feb-08,5278.4,5368.45,5262,88665218,4374.02,5280.8
20-Feb-08,5267.15,5267.15,5116.3,89916733,4898.31,5154.45
21-Feb-08,5156.9,5241.35,5120.05,89877229,4795.54,5191.8
22-Feb-08,5183.4,5184,5092.8,72385283,4125.66,5110.75
25-Feb-08,5112.25,5212.35,5055.15,78356314,4631.11,5200.7
26-Feb-08,5200.8,5281.2,5200.8,86295954,4653.65,5270.05
27-Feb-08,5271.4,5368.15,5249.75,91216141,5613.2,5268.4
28-Feb-08,5266.35,5302.85,5227.15,108030320,6665.94,5285.1
29-Feb-08,5285,5290.8,5098.35,165090052,7905.14,5223.5
03-Mar-08,5222.8,5222.8,4936.05,150762989,6900.77,4953
04-Mar-08,4958.55,4976.7,4812.95,150910718,7276.89,4864.25
05-Mar-08,4866.85,4936.75,4847.25,114859430,6165.03,4921.4
07-Mar-08,4918.3,4918.3,4672.25,146225530,7877.89,4771.6
10-Mar-08,4767.8,4814.95,4620.5,155966648,8766.45,4800.4
11-Mar-08,4796.3,4888.5,4732.85,158842196,7933.31,4865.9
12-Mar-08,4869.75,5019.2,4854.75,135721301,6913.21,4872
13-Mar-08,4868.7,4868.8,4580.15,137742263,6511.45,4623.6
14-Mar-08,4623.8,4758.95,4607.55,177665094,7383.88,4745.8
17-Mar-08,4745.45,4745.45,4482.1,143351899,6449.89,4503.1
18-Mar-08,4519.9,4617.95,4468.55,170020881,7987.6,4533
19-Mar-08,4534.75,4718.4,4533.9,164033720,7557.89,4573.95
24-Mar-08,4576.8,4649.45,4539.8,123982175,5900.93,4609.85
25-Mar-08,4616.8,4896.8,4616.8,145601277,7290.22,4877.5
26-Mar-08,4878.7,4912.3,4808.65,126360231,5814.75,4828.85
27-Mar-08,4828.8,4863.75,4769.6,180115315,8403.74,4830.25
28-Mar-08,4830,4970.8,4796.35,164141244,7487.22,4942
31-Mar-08,4942.15,4947,4703.85,150089100,7410.8,4734.5
01-Apr-08,4735.65,4800.75,4628.75,119878713,5875.1,4739.55
02-Apr-08,4741.4,4916.75,4741.4,115678126,5708.19,4754.2
03-Apr-08,4753.9,4833.25,4738.2,130583246,6636.39,4771.6
04-Apr-08,4766.7,4791.7,4632.7,132143809,6626.62,4647
07-Apr-08,4631.35,4798.55,4628.8,124925089,6404.59,4761.2
08-Apr-08,4760.65,4769.55,4677.8,113783563,6300.38,4709.65
09-Apr-08,4707.05,4758.25,4667.5,101430145,5071.07,4747.05
10-Apr-08,4747.55,4799.5,4720.9,150146637,6919.6,4733
11-Apr-08,4734.35,4817.4,4727.25,132775090,6512.54,4777.8
15-Apr-08,4779.95,4917.1,4708.3,152133622,7483.14,4879.65
16-Apr-08,4881.65,4951.4,4874.05,137348930,6695.34,4887.3
17-Apr-08,4890.6,4984.95,4889.65,135283525,6587.14,4958.4
21-Apr-08,4955.9,5053.4,4955.9,110601430,5715.21,5037
22-Apr-08,5037.05,5074.25,4994.05,126837163,6268.68,5049.3
23-Apr-08,5044.35,5083.5,5003.55,146161834,6682.3,5022.8
24-Apr-08,5022.9,5072.7,4991.35,154288468,7492.21,4999.85
25-Apr-08,4999.15,5117.7,4999.15,134465254,7109,5111.7
28-Apr-08,5112.5,5147.45,5079.15,110778893,6011.78,5089.65
29-Apr-08,5092.4,5210.9,5082.15,215000545,9256.51,5195.5
30-Apr-08,5198.35,5230.75,5155.85,146277434,7570.08,5165.9
02-May-08,5265.3,5298.85,5197.6,131260266,7116.13,5228.2
05-May-08,5227.25,5254.5,5182.6,125641202,6433.55,5192.25
06-May-08,5192.35,5206.5,5110.9,131800270,6918.37,5144.65
07-May-08,5156.7,5159.05,5101.25,153438748,7619.1,5135.5
08-May-08,5135.8,5143.05,5062.45,127167885,6306.27,5081.7
09-May-08,5070.85,5087.65,4969.4,142385969,6875.81,4982.6
12-May-08,4981,5021.75,4913.8,151227287,6655.44,5012.65
13-May-08,5008.6,5066,4943.75,158521953,7243.14,4957.8
14-May-08,4958.45,5026.1,4932.05,147937974,6731.3,5011.75
15-May-08,5010.9,5118.55,4999.6,150871774,7840.38,5115.25
16-May-08,5115.65,5167.4,5106.4,152622286,6775.73,5157.7
20-May-08,5157,5160.05,5072.4,158813241,7032.91,5104.95
21-May-08,5105.7,5135.55,5048.7,163032543,7158.77,5117.65
22-May-08,5117,5118.9,5010.7,113544128,5693.06,5025.45
23-May-08,5026.55,5059.05,4940.7,152368191,6593.45,4946.55
26-May-08,4953.6,4953.6,4858,124506200,6098.96,4875.05
27-May-08,4877.15,4932,4846.2,120401073,5571.07,4859.8
28-May-08,4862.7,4926.9,4835.65,140737265,6892.13,4918.35
29-May-08,4926.3,4957.4,4801.9,194902303,9838.88,4835.3
30-May-08,4844.05,4908.85,4833.45,138696130,7722.67,4870.1
02-Jun-08,4869.25,4908.8,4713,118396812,5991.2,4739.6
03-Jun-08,4739.3,4739.3,4634,140745401,6764.13,4715.9
04-Jun-08,4718.7,4731.5,4564.5,154838181,7308.81,4585.6
05-Jun-08,4586.95,4690.6,4536.25,169638133,9560.6,4676.95
06-Jun-08,4680.55,4746.3,4614.25,132088975,7052.47,4627.8
09-Jun-08,4626.45,4626.45,4411.6,175247907,8431.34,4500.95
10-Jun-08,4522,4522.55,4369.8,165412516,8214.7,4449.8
11-Jun-08,4469.65,4541.05,4468.05,166416446,8126.26,4523.6
12-Jun-08,4524.4,4550,4392,164247033,7653.56,4539.35
13-Jun-08,4539.5,4563.35,4491.35,139532826,6339.8,4517.1
16-Jun-08,4536.3,4617.7,4536.3,111415055,5652.28,4572.5
17-Jun-08,4572.5,4664.05,4561.75,107221118,5511.88,4653
18-Jun-08,4652.8,4679.75,4569.9,136923928,6135.84,4582.4
19-Jun-08,4582.55,4585.7,4488.95,102266764,4954.97,4504.25
20-Jun-08,4504.2,4532,4333.6,133685260,6911.03,4347.55
23-Jun-08,4351.15,4351.15,4225.5,126376126,6121.52,4266.4
24-Jun-08,4271.05,4305.9,4156.1,132477086,6496.81,4191.1
25-Jun-08,4189.6,4264.55,4093.2,152437781,6960.36,4252.65
26-Jun-08,4252.6,4324.75,4230,196473131,9352.43,4315.85
27-Jun-08,4315.3,4315.3,4119.2,177324470,7883.16,4136.65
30-Jun-08,4136.25,4163,4021.7,144491241,6523.86,4040.55
01-Jul-08,4039.75,4075.4,3878.2,164469220,6939.93,3896.75
02-Jul-08,3895.3,4107.15,3848.25,199920144,8909.44,4093.35
03-Jul-08,4094.6,4097.35,3874.85,154573765,7101.42,3925.75
04-Jul-08,3926.65,4033.5,3896.4,152045352,6563.36,4016
07-Jul-08,4002,4114.5,4002,125737237,5517.21,4030
08-Jul-08,4028.7,4028.7,3896.05,135090953,6166.83,3988.55
09-Jul-08,3990.9,4169.4,3990.9,144597409,6595.61,4157.1
10-Jul-08,4155.65,4187.95,4110.4,146458190,6354.79,4162.2
11-Jul-08,4166,4215.5,4014.45,137337875,6947.53,4049
14-Jul-08,4047.45,4118.1,4004.25,126882896,6062.87,4039.7
15-Jul-08,4039.3,4040.7,3835.5,142682247,6645.56,3861.1
16-Jul-08,3861.55,3920.05,3790.2,185428595,7472.88,3816.7
17-Jul-08,3823.15,3968.75,3823.15,180239171,7288.76,3947.2
18-Jul-08,3962.95,4110.55,3926.3,175068345,7895.21,4092.25
21-Jul-08,4092.2,4168.15,4072.75,136720904,6487.24,4159.5
22-Jul-08,4158.45,4262.45,4137.95,165666075,7560.41,4240.1
23-Jul-08,4246.7,4491.55,4246.7,233619126,11772.26,4476.8
24-Jul-08,4476.2,4539.45,4385.85,177026127,9273.39,4433.55
25-Jul-08,4440.85,4440.85,4297.15,161681204,8516,4311.85
28-Jul-08,4282.25,4352.65,4282.25,111107965,6373.98,4332.1
29-Jul-08,4332.2,4332.2,4159.15,125806260,6619.9,4189.85
30-Jul-08,4191.2,4327,4191.2,151936263,6961.45,4313.55
31-Jul-08,4314.35,4342,4285.55,199677047,8696.31,4332.95
01-Aug-08,4331.6,4422.95,4235.7,178077599,8847.63,4413.55
04-Aug-08,4426.1,4436.15,4362.9,131343663,6486.48,4395.35
05-Aug-08,4395.8,4515.15,4376,194984174,9605.56,4502.85
06-Aug-08,4506.25,4615.9,4503.9,175692787,10274.94,4517.55
07-Aug-08,4515.25,4580.15,4493.7,133711940,6889.61,4523.85
08-Aug-08,4518.35,4546.35,4464,114202272,6271.09,4529.5
11-Aug-08,4529.35,4625.2,4529.35,112939704,6625.21,4620.4
12-Aug-08,4620.95,4649.85,4525.75,123375933,7422.01,4552.25
13-Aug-08,4548.05,4572.65,4497.25,105825121,5839.48,4529.05
14-Aug-08,4524.2,4529.8,4421.25,95028617,5504.9,4430.7
18-Aug-08,4430.7,4447.4,4379.85,96897991,4985.84,4393.05
19-Aug-08,4393.1,4393.7,4316.55,96476193,4516.55,4368.25
20-Aug-08,4365.45,4434.9,4365.45,89434446,4425.1,4415.75
21-Aug-08,4416.2,4418.55,4271.3,91313625,4323.68,4283.85
22-Aug-08,4283.85,4337,4248,101435362,5226.24,4327.45
25-Aug-08,4317.95,4398.8,4317.95,79239792,3884.68,4335.35
26-Aug-08,4335.2,4345.05,4283.3,86937484,4775.57,4337.5
27-Aug-08,4336.85,4364.25,4282.65,84380597,4599.49,4292.1
28-Aug-08,4290.75,4304.5,4201.85,161197240,7578.62,4214
29-Aug-08,4230.6,4368.8,4230.6,111455760,5593.43,4360
01-Sep-08,4356.1,4365,4281.35,82996531,4220.01,4348.65
02-Sep-08,4358.85,4522.4,4343.1,129292702,6921.58,4504
04-Sep-08,4512.95,4514.6,4419.45,114713208,6535.5,4447.75
05-Sep-08,4444.7,4444.7,4328.9,108583037,6126.78,4352.3
08-Sep-08,4358.3,4558,4358.3,117351175,6615.67,4482.3
09-Sep-08,4485.15,4497.5,4418.95,95544721,5488.2,4468.7
10-Sep-08,4467.5,4467.5,4382.35,134790277,6781.74,4400.25
11-Sep-08,4397.25,4399.3,4272.75,116723061,6537.95,4290.3
12-Sep-08,4291.6,4323.9,4200.15,145748456,7980.37,4228.45
15-Sep-08,4231.95,4237.25,3955.4,147158815,7114,4072.9
16-Sep-08,4072.55,4090.1,3919.35,159518028,7727.19,4074.9
17-Sep-08,4074.8,4116.7,3974.6,153414046,7674.9,4008.25
18-Sep-08,4005.25,4050.1,3799.55,203882671,10125.95,4038.15
19-Sep-08,4040.8,4262.65,4040.8,206052260,10221.99,4245.25
22-Sep-08,4248.95,4303.25,4202.4,137082447,6859.81,4223.05
23-Sep-08,4223.9,4224.7,4117.9,125527290,6237.87,4126.9
24-Sep-08,4125.75,4207.95,4115.85,156072253,7260.87,4161.25
25-Sep-08,4162.15,4172.6,4077.5,217958856,9235.83,4110.55
26-Sep-08,4108.75,4110.7,3970.35,133851369,5968.78,3985.25
29-Sep-08,3990.2,3997.55,3777.3,187237452,8386.98,3850.05
30-Sep-08,3848.7,3966.85,3715.05,217095428,9659.09,3921.2
01-Oct-08,3921.85,4000.5,3861.25,149863209,6448.37,3950.75
03-Oct-08,3953.55,3969.55,3804.85,172679745,7919.46,3818.3
06-Oct-08,3817.3,3820.85,3581.6,157489980,6565.56,3602.35
07-Oct-08,3606.95,3732.65,3537,210246893,8291.13,3606.6
08-Oct-08,3604.4,3604.4,3329.45,228575994,8649.95,3513.65
10-Oct-08,3502.05,3502.05,3198.95,283977364,10857.92,3279.95
13-Oct-08,3272.9,3510.2,3272.9,195385035,7706.83,3490.7
14-Oct-08,3494.1,3648.25,3491.5,177533438,7429.54,3518.65
15-Oct-08,3517.9,3518.5,3324.55,163717675,6602.25,3338.4
16-Oct-08,3333.85,3333.85,3099.9,234077842,8631.26,3269.3
17-Oct-08,3269.05,3335.95,3046.6,194265455,7053.18,3074.35
20-Oct-08,3108.2,3238.4,3058.95,186324892,6544.53,3122.8
21-Oct-08,3125.4,3254.85,3117.35,225718997,7448.58,3234.9
22-Oct-08,3234.7,3235.75,3051.8,171324331,5622.57,3065.15
23-Oct-08,3064.8,3085.1,2917.15,234116773,7270.91,2943.15
24-Oct-08,2936.25,2936.25,2525.05,348595400,7843.42,2584
27-Oct-08,2583.75,2585.3,2252.75,341552313,7012.78,2524.2
28-Oct-08,2526.2,2695.95,2526.2,51206468,1038.24,2684.6
29-Oct-08,2685.3,2781.25,2631.9,361640496,8164.76,2697.05
31-Oct-08,2696.3,2921.35,2696.3,320836935,8963.96,2885.6
03-Nov-08,2885.4,3062.05,2885.4,240443755,6642.53,3043.85
04-Nov-08,3050.25,3152.3,2985,304637885,7478.44,3142.1
05-Nov-08,3155.75,3240.55,2971,305687563,8531.19,2994.95
06-Nov-08,2998.45,3007.8,2860.25,268176655,7178.24,2892.65
07-Nov-08,2893.25,3010,2860.1,246638152,6140.33,2973
10-Nov-08,2973.3,3161.25,2973.3,251108020,5985.46,3148.25
11-Nov-08,3147.2,3147.2,2919.45,221654127,5857.01,2938.65
12-Nov-08,2937.9,2975.2,2794.95,250791310,7010.66,2848.45
14-Nov-08,2848,2938.8,2778.8,257081847,7423.62,2810.35
17-Nov-08,2813.4,2835.7,2694.5,251219581,6367.92,2799.55
18-Nov-08,2802.45,2802.45,2664.3,220347375,5742.53,2683.15
19-Nov-08,2682.75,2772.4,2617.9,230509310,6447.35,2635
20-Nov-08,2634.2,2634.2,2502.9,204791432,5330.61,2553.15
21-Nov-08,2553.6,2718.6,2539.8,281247780,6700.25,2693.45
24-Nov-08,2690.85,2740.35,2633.8,236797126,5998.79,2708.25
25-Nov-08,2708.3,2790.7,2638.2,214273358,5619.27,2654
26-Nov-08,2652.45,2762.6,2643.35,269948758,6429.24,2752.25
28-Nov-08,2745.7,2779,2690.3,296322562,7237.78,2755.1
01-Dec-08,2755.15,2832.85,2669.5,257834565,6122.02,2682.9
02-Dec-08,2672.9,2672.9,2570.7,261046123,5651.31,2657.8
03-Dec-08,2657.5,2693.65,2611.95,282545081,5912.82,2656.45
04-Dec-08,2656.5,2793.8,2646.35,324695285,6538.53,2788
05-Dec-08,2786.65,2821.15,2701.35,319248265,6448.61,2714.4
08-Dec-08,2714.7,2861.55,2714.7,311403332,6951.99,2784
10-Dec-08,2785.7,2940.15,2785.7,370599341,8130.79,2928.25
11-Dec-08,2934.05,2945.3,2861.55,352245716,7844.91,2920.15
